,ID,Words,Predicted labels
6839,NER_6840,वास्तव,other
6840,NER_6841,में,other
6841,NER_6842,१७,number
6842,NER_6843,वीं,other
6843,NER_6844,शताब्दी,other
6844,NER_6845,में,other
6845,NER_6846,निर्मित,other
6846,NER_6847,एक,other
6847,NER_6848,नगर,other
6848,NER_6849,था,other
6849,NER_6850,जो,other
6850,NER_6851,अब,other
6851,NER_6852,परित्यक्त,other
6852,NER_6853,है,other
6853,NER_6854,.,other
6854,NER_6855,newline,other
6855,NER_6856,टेक,other
6856,NER_6857,-,other
6857,NER_6858,टू,other
6858,NER_6859,ने,other
6859,NER_6860,कई,other
6860,NER_6861,उल्लेखनीय,other
6861,NER_6862,खेल,other
6862,NER_6863,प्रकाशित,other
6863,NER_6864,किए,other
6864,NER_6865,है,other
6865,NER_6866,nan,other
6866,NER_6867,इसकी,other
6867,NER_6868,सबसे,other
6868,NER_6869,प्रसिद्ध,other
6869,NER_6870,श्रृंखला,other
6870,NER_6871,ग्रांड,other
6871,NER_6872,थेफ्ट,other
6872,NER_6873,ऑटो,other
6873,NER_6874,सहित,location
6874,NER_6875,.,other
6875,NER_6876,newline,other
6876,NER_6877,कोलाईबहाल,other
6877,NER_6878,रायगढ,other
6878,NER_6879,मण्डल,location
6879,NER_6880,में,other
6880,NER_6881,भारत,location
6881,NER_6882,के,other
6882,NER_6883,छत्तीसगढ़,other
6883,NER_6884,राज्य,location
6884,NER_6885,के,other
6885,NER_6886,अन्तर्गत,other
6886,NER_6887,रायगढ़,location
6887,NER_6888,जिले,location
6888,NER_6889,का,other
6889,NER_6890,एक,other
6890,NER_6891,गांव,location
6891,NER_6892,है,other
6892,NER_6893,.,other
6893,NER_6894,newline,other
6894,NER_6895,मथुरा,location
6895,NER_6896,उर्फ,other
6896,NER_6897,परांडीह,other
6897,NER_6898,फूलपुर,other
6898,NER_6899,nan,other
6899,NER_6900,इलाहाबाद,location
6900,NER_6901,nan,other
6901,NER_6902,उत्तर,location
6902,NER_6903,प्रदेश,location
6903,NER_6904,स्थित,other
6904,NER_6905,एक,other
6905,NER_6906,गांव,location
6906,NER_6907,है,other
6907,NER_6908,.,other
6908,NER_6909,newline,other
6909,NER_6910,यह,other
6910,NER_6911,मुख्यतः,other
6911,NER_6912,एक,other
6912,NER_6913,ग्रामीण,other
6913,NER_6914,क्षेत्र,other
6914,NER_6915,है,other
6915,NER_6916,nan,other
6916,NER_6917,और,other
6917,NER_6918,अधिकांश,other
6918,NER_6919,आबादी,other
6919,NER_6920,ग्राम्य,other
6920,NER_6921,इलाकों,other
6921,NER_6922,में,other
6922,NER_6923,रहती,other
6923,NER_6924,है,other
6924,NER_6925,.,other
6925,NER_6926,newline,other
6926,NER_6927,उनको,other
6927,NER_6928,सद्गुरु,other
6928,NER_6929,भी,other
6929,NER_6930,कहा,other
6930,NER_6931,जाता,other
6931,NER_6932,है,other
6932,NER_6933,.,other
6933,NER_6934,newline,other
6934,NER_6935,अरे,other
6935,NER_6936,खप,other
6936,NER_6937,में,other
6937,NER_6938,भारत,location
6938,NER_6939,के,other
6939,NER_6940,बिहार,location
6940,NER_6941,राज्य,location
6941,NER_6942,के,other
6942,NER_6943,अन्तर्गत,other
6943,NER_6944,मगध,other
6944,NER_6945,मण्डल,location
6945,NER_6946,के,other
6946,NER_6947,औरंगाबाद,location
6947,NER_6948,जिले,location
6948,NER_6949,का,other
6949,NER_6950,एक,other
6950,NER_6951,गांव,location
6951,NER_6952,है,other
6952,NER_6953,.,other
6953,NER_6954,newline,other
6954,NER_6955,होरमुज़,other
6955,NER_6956,जलडमरूमध्य,other
6956,NER_6957,फ़ारसी,other
6957,NER_6958,ت,other
6958,NER_6959,َ,other
6959,NER_6960,نگ,other
6960,NER_6961,ِ,other
6961,NER_6962,ه,other
6962,NER_6963,ه,other
6963,NER_6964,ُ,other
6964,NER_6965,رم,other
6965,NER_6966,ُ,other
6966,NER_6967,ز,other
6967,NER_6968,‎,other
6968,NER_6969,nan,other
6969,NER_6970,तंगेह,other
6970,NER_6971,-,other
6971,NER_6972,ए,other
6972,NER_6973,-,other
6973,NER_6974,होरमुज़,other
6974,NER_6975,अंग्रेज़ी,other
6975,NER_6976,पश्चिम,other
6976,NER_6977,एशिया,location
6977,NER_6978,की,other
6978,NER_6979,एक,other
6979,NER_6980,प्रमुख,other
6980,NER_6981,जलसन्धि,other
6981,NER_6982,है,other
6982,NER_6983,जो,other
6983,NER_6984,ईरान,location
6984,NER_6985,के,other
6985,NER_6986,दक्षिण,location
6986,NER_6987,में,other
6987,NER_6988,फ़ारस,other
6988,NER_6989,की,other
6989,NER_6990,खाड़ी,other
6990,NER_6991,को,other
6991,NER_6992,ओमान,location
6992,NER_6993,की,other
6993,NER_6994,खाड़ी,other
6994,NER_6995,से,other
6995,NER_6996,अलग,other
6996,NER_6997,करता,other
6997,NER_6998,है,other
6998,NER_6999,.,other
6999,NER_7000,newline,other
7000,NER_7001,मननपुर,other
7001,NER_7002,सूर्यगढा,other
7002,NER_7003,nan,other
7003,NER_7004,लखीसराय,location
7004,NER_7005,nan,other
7005,NER_7006,बिहार,location
7006,NER_7007,स्थित,other
7007,NER_7008,एक,other
7008,NER_7009,गांव,location
7009,NER_7010,है,other
7010,NER_7011,.,other
7011,NER_7012,newline,other
7012,NER_7013,वर्षों,other
7013,NER_7014,से,other
7014,NER_7015,तेलुगू,other
7015,NER_7016,सिनेमा,other
7016,NER_7017,से,other
7017,NER_7018,जुड़े,other
7018,NER_7019,एक,other
7019,NER_7020,परिवार,other
7020,NER_7021,में,other
7021,NER_7022,इनकी,other
7022,NER_7023,पैदाइश,other
7023,NER_7024,है,other
7024,NER_7025,nan,other
7025,NER_7026,अल्लू,other
7026,NER_7027,अर्जुन,other
7027,NER_7028,nan,other
7028,NER_7029,निर्माता,other
7029,NER_7030,अल्लू,other
7030,NER_7031,अरविंद,other
7031,NER_7032,के,other
7032,NER_7033,बेटे,other
7033,NER_7034,हैं,other
7034,NER_7035,हालांकि,other
7035,NER_7036,अन्य,other
7036,NER_7037,उल्लेखनीय,other
7037,NER_7038,रिश्तेदारों,other
7038,NER_7039,में,other
7039,NER_7040,चाचा,other
7040,NER_7041,चिरंजीवी,other
7041,NER_7042,और,other
7042,NER_7043,पवन,name
7043,NER_7044,कल्याण,other
7044,NER_7045,और,other
7045,NER_7046,चचेरे,other
7046,NER_7047,भाई,name
7047,NER_7048,राम,other
7048,NER_7049,चरण,other
7049,NER_7050,तेजा,other
7050,NER_7051,शामिल,other
7051,NER_7052,हैं,other
7052,NER_7053,.,other
7053,NER_7054,newline,other
7054,NER_7055,लोहार,other
7055,NER_7056,nan,other
7056,NER_7057,अदिलाबादु,other
7057,NER_7058,मण्डल,location
7058,NER_7059,में,other
7059,NER_7060,भारत,location
7060,NER_7061,के,other
7061,NER_7062,आन्ध्रप्रदेश,location
7062,NER_7063,राज्य,location
7063,NER_7064,के,other
7064,NER_7065,अन्तर्गत,other
7065,NER_7066,के,other
7066,NER_7067,अदिलाबादु,other
7067,NER_7068,जिले,location
7068,NER_7069,का,other
7069,NER_7070,एक,other
7070,NER_7071,गांव,location
7071,NER_7072,है,other
7072,NER_7073,.,other
7073,NER_7074,newline,other
7074,NER_7075,जमालपुर,location
7075,NER_7076,-,other
7076,NER_7077,बढइया,other
7077,NER_7078,अथमलगोला,other
7078,NER_7079,nan,other
7079,NER_7080,पटना,location
7080,NER_7081,nan,other
7081,NER_7082,बिहार,location
7082,NER_7083,स्थित,other
7083,NER_7084,एक,other
7084,NER_7085,गांव,location
7085,NER_7086,है,other
7086,NER_7087,.,other
7087,NER_7088,newline,other
7088,NER_7089,ताजिकिस्तानी,other
7089,NER_7090,क्षेत्र,other
7090,NER_7091,में,other
7091,NER_7092,सर्वोच्च,other
7092,NER_7093,स्टालिन,other
7093,NER_7094,शिखर,other
7094,NER_7095,२४,number
7095,NER_7096,nan,other
7096,NER_7097,४९०,other
7097,NER_7098,फुट,other
7098,NER_7099,तथा,other
7099,NER_7100,चीन,location
7100,NER_7101,के,other
7101,NER_7102,क्षेत्र,other
7102,NER_7103,में,other
7103,NER_7104,मुस्ताग़,other
7104,NER_7105,अता,other
7105,NER_7106,पर्वत,other
7106,NER_7107,पर,other
7107,NER_7108,कुंगूर,other
7108,NER_7109,की,other
7109,NER_7110,चोटी,other
7110,NER_7111,२५,number
7111,NER_7112,nan,other
7112,NER_7113,१४६,other
7113,NER_7114,फुट,other
7114,NER_7115,ऊंची,other
7115,NER_7116,है,other
7116,NER_7117,.,other
7117,NER_7118,newline,other
7118,NER_7119,इनके,other
7119,NER_7120,द्वारा,other
7120,NER_7121,रचित,other
7121,NER_7122,एक,other
7122,NER_7123,भाषाशास्त्रीय,other
7123,NER_7124,अध्ययन,other
7124,NER_7125,का,other
7125,NER_7126,श्रीज़ाब,other
7126,NER_7127,नी,other
7127,NER_7128,हुन्द,other
7128,NER_7129,अलेकवाद,other
7129,NER_7130,फेरा,other
7130,NER_7131,के,other
7131,NER_7132,लिये,other
7132,NER_7133,उन्हें,other
7133,NER_7134,सन्,other
7134,NER_7135,1969,location
7135,NER_7136,में,other
7136,NER_7137,साहित्य,other
7137,NER_7138,अकादमी,other
7138,NER_7139,पुरस्कार,other
7139,NER_7140,से,other
7140,NER_7141,सम्मानित,other
7141,NER_7142,किया,other
7142,NER_7143,गया,other
7143,NER_7144,.,other
7144,NER_7145,newline,other
7145,NER_7146,नगला,other
7146,NER_7147,बिरखू,other
7147,NER_7148,इगलास,other
7148,NER_7149,nan,other
7149,NER_7150,अलीगढ़,location
7150,NER_7151,nan,other
7151,NER_7152,उत्तर,location
7152,NER_7153,प्रदेश,location
7153,NER_7154,स्थित,other
7154,NER_7155,एक,other
7155,NER_7156,गांव,location
7156,NER_7157,है,other
7157,NER_7158,.,other
7158,NER_7159,newline,other
7159,NER_7160,भारत,location
7160,NER_7161,की,other
7161,NER_7162,जनगणना,other
7162,NER_7163,अनुसार,other
7163,NER_7164,यह,other
7164,NER_7165,गांव,location
7165,NER_7166,nan,other
7166,NER_7167,तहसील,location
7167,NER_7168,ठाकुरद्वारा,other
7168,NER_7169,nan,other
7169,NER_7170,जिला,other
7170,NER_7171,मुरादाबाद,other
7171,NER_7172,nan,other
7172,NER_7173,उत्तर,location
7173,NER_7174,प्रदेश,location
7174,NER_7175,में,other
7175,NER_7176,स्थित,other
7176,NER_7177,है,other
7177,NER_7178,.,other
7178,NER_7179,newline,other
7179,NER_7180,अप्रैल,other
7180,NER_7181,-,other
7181,NER_7182,मई,other
7182,NER_7183,में,other
7183,NER_7184,नए,other
7184,NER_7185,पल्लव,other
7185,NER_7186,आते,other
7186,NER_7187,हैं,other
7187,NER_7188,.,other
7188,NER_7189,newline,other
7189,NER_7190,यह,other
7190,NER_7191,स्वउपार्जित,other
7191,NER_7192,nan,other
7192,NER_7193,सीमित,other
7193,NER_7194,आनंद,other
7194,NER_7195,देने,other
7195,NER_7196,वाला,other
7196,NER_7197,और,other
7197,NER_7198,सीमित,other
7198,NER_7199,समय,other
7199,NER_7200,तक,other
7200,NER_7201,रहने,other
7201,NER_7202,वाला,other
7202,NER_7203,ऐश्वर्य,other
7203,NER_7204,है,other
7204,NER_7205,.,other
7205,NER_7206,newline,other
7206,NER_7207,गया,other
7207,NER_7208,से,other
7208,NER_7209,17,number
7209,NER_7210,किलोमीटर,other
7210,NER_7211,की,other
7211,NER_7212,दूरी,other
7212,NER_7213,पर,other
7213,NER_7214,बोधगया,other
7214,NER_7215,स्थित,other
7215,NER_7216,है,other
7216,NER_7217,जो,other
7217,NER_7218,बौद्ध,other
7218,NER_7219,तीर्थ,other
7219,NER_7220,स्थल,other
7220,NER_7221,है,other
7221,NER_7222,और,other
7222,NER_7223,यहीं,other
7223,NER_7224,बोधि,other
7224,NER_7225,वृक्ष,other
7225,NER_7226,के,other
7226,NER_7227,नीचे,location
7227,NER_7228,भगवान,other
7228,NER_7229,बुद्ध,other
7229,NER_7230,को,other
7230,NER_7231,ज्ञान,other
7231,NER_7232,की,other
7232,NER_7233,प्राप्ति,other
7233,NER_7234,हुई,other
7234,NER_7235,थी,other
7235,NER_7236,.,other
7236,NER_7237,newline,other
7237,NER_7238,पश्चिम,other
7238,NER_7239,पापुआ,location
7239,NER_7240,दक्षिणपूर्व,other
7240,NER_7241,एशिया,location
7241,NER_7242,के,other
7242,NER_7243,इण्डोनेशिया,other
7243,NER_7244,देश,other
7244,NER_7245,के,other
7245,NER_7246,पश्चिमी,other
7246,NER_7247,पापुआ,location
7247,NER_7248,क्षेत्र,other
7248,NER_7249,में,other
7249,NER_7250,स्थित,other
7250,NER_7251,एक,other
7251,NER_7252,प्रान्त,other
7252,NER_7253,है,other
7253,NER_7254,.,other
7254,NER_7255,newline,other
7255,NER_7256,शर्विलक,other
7256,NER_7257,गुजराती,other
7257,NER_7258,भाषा,other
7258,NER_7259,के,other
7259,NER_7260,विख्यात,other
7260,NER_7261,साहित्यकार,other
7261,NER_7262,रसिकलाल,other
7262,NER_7263,सी,other
7263,NER_7264,.,other
7264,NER_7265,newline,other
7265,NER_7266,इसका,other
7266,NER_7267,पानी,other
7267,NER_7268,तैयार,other
7268,NER_7269,करने,other
7269,NER_7270,के,other
7270,NER_7271,लिए,other
7271,NER_7272,पानी,other
7272,NER_7273,के,other
7273,NER_7274,अतिरिक्त,other
7274,NER_7275,राई,other
7275,NER_7276,nan,other
7276,NER_7277,नमक,other
7277,NER_7278,और,other
7278,NER_7279,लाल,other
7279,NER_7280,मिर्च,other
7280,NER_7281,की,other
7281,NER_7282,आवश्यकता,other
7282,NER_7283,होती,other
7283,NER_7284,है,other
7284,NER_7285,.,other
7285,NER_7286,newline,other
7286,NER_7287,सम्राट्,other
7287,NER_7288,आगस्टस,other
7288,NER_7289,के,other
7289,NER_7290,युग,other
7290,NER_7291,में,other
7291,NER_7292,रोमन,other
7292,NER_7293,लोगों,other
7293,NER_7294,ने,other
7294,NER_7295,देश,other
7295,NER_7296,पर,other
7296,NER_7297,कब्जा,location
7297,NER_7298,कर,other
7298,NER_7299,लिया,other
7299,NER_7300,था,other
7300,NER_7301,.,other
7301,NER_7302,newline,other
7302,NER_7303,एक,other
7303,NER_7304,तेल,other
7304,NER_7305,समृद्ध,other
7305,NER_7306,राष्ट्र,other
